provider,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu,jobName,transcript,wer,levenshtein,ser,filename,confidence
Amazon,darling could you grab me some throat candy down at the local chemist,2,0,fifties,male,canada,en,,13,False,True,common_voice_en_17261288.mp3,darling could you grab me some throat candy down at the local chemist,0.0,0,0,,
Amazon,why doesnt he do it why isnt he doing it,2,0,thirties,male,canada,en,,10,False,True,common_voice_en_20847440.mp3,why doesnt he do it why isnt he doing it,0.0,0,0,,
Amazon,acute uric acid nephropathy is associated with little or no urine output,2,0,sixties,male,canada,en,,12,False,True,common_voice_en_19669556.mp3,acute uric acid nephew apathy is associated with little or no urine output,0.16666666666666666,4,1,,
Amazon,i learnt so much from them and made some great friends,2,0,teens,female,england,en,,11,False,True,common_voice_en_20872057.mp3,i learned so much from them and made some great friends,0.09090909090909091,2,1,,
Amazon,actions of the president must be approved by the commission,3,0,fifties,male,england,en,,10,False,True,common_voice_en_19677873.mp3,actions of the president must be approved by the commission,0.0,0,0,,
Amazon,bodhi means awakening or enlightenment,2,0,twenties,male,england,en,,5,False,True,common_voice_en_19612307.mp3,body means awakening or enlightenment,0.2,2,1,,
Amazon,for passing the general bridge you had to pay,2,0,thirties,male,england,en,,9,False,True,common_voice_en_17728045.mp3,the general breed you need to pay,0.4444444444444444,19,1,,
Amazon,did you really think it through,2,0,sixties,male,england,en,,6,False,True,common_voice_en_17401437.mp3,did you really think it through,0.0,0,0,,
Amazon,beach parking is subject to sauvie island wildlife area parking permits,2,0,twenties,male,england,en,,11,False,True,common_voice_en_19061389.mp3,beach parking is subject to solve the island wildlife area parking permits,0.18181818181818182,6,1,,
Amazon,is that a translation or merely a transliteration,2,0,thirties,male,england,en,,8,False,True,common_voice_en_18400466.mp3,is that a translation or merely a transliteration,0.0,0,0,,
Amazon,the c framework qt is pronounced like cute,2,0,teens,male,england,en,,8,False,True,common_voice_en_17266880.mp3,the c plus plus framework cutie is pronounced like cute,0.375,14,1,,
Amazon,godzilla smashes a tower that has a selfdestruct button that makes the island unstable,2,0,thirties,female,england,en,,14,False,True,common_voice_en_20726398.mp3,godzilla smash is a tower that has a self destruct button that makes the island unstable,0.2857142857142857,3,1,,
Amazon,it is no use crying over spilt milk,2,0,fourties,male,england,en,,8,False,True,common_voice_en_17830225.mp3,yeah its no use crying over spilt milk,0.25,5,1,,
Amazon,neron offers as he has to many supervillains before to augment shades power,2,0,twenties,male,england,en,,13,False,True,common_voice_en_18810142.mp3,near and offers as he has too many super villains before to augment shades power,0.38461538461538464,6,1,,
Amazon,the second of nine children both of his parents were practicing catholics,3,0,thirties,female,england,en,,12,False,True,common_voice_en_18774563.mp3,the second of nine children both of his parents were practicing catholics,0.0,0,0,,
Amazon,liturgically the church accepts the creeds of the evangelical lutheran church,2,0,thirties,female,england,en,,11,False,True,common_voice_en_23794157.mp3,mhm little magically the church accepts the creed of the evangelical lutheran church yeah,0.45454545454545453,16,1,,
Amazon,it initially consisted of the county of northumberland excluding the township of monaghan south,2,0,twenties,male,england,en,,14,False,True,common_voice_en_19840580.mp3,it essentially consisted of the country of north and billing excluding the township of monogamy itself,0.5,25,1,,
Amazon,this lamp is quite nice,2,0,thirties,male,england,en,,5,False,True,common_voice_en_18133815.mp3,this lamp is quite nice,0.0,0,0,,
Amazon,more recently each of these groups tends to be treated as a separate subclass,2,0,twenties,male,england,en,,14,False,True,common_voice_en_23378504.mp3,more recently each of these groups tends to be treated as a separate subclass,0.0,0,0,,
Amazon,a brown leather bag hung from its strap,2,0,thirties,male,england,en,,8,False,True,common_voice_en_17245817.mp3,brown is a bag and from its trap,0.625,13,1,,
Amazon,artist vik muniz used skywriting for his cloud cloud project,2,0,twenties,male,england,en,,10,False,True,common_voice_en_19624455.mp3,artist fake mooneys use skywriting for his cloud cloud project,0.3,9,1,,
Amazon,they were on the right track,2,1,sixties,female,england,en,,6,False,True,common_voice_en_153674.mp3,they were on the right track,0.0,0,0,,
Amazon,one particularly rigorous aspect of studio classes is the critique or review,2,0,twenties,male,england,en,,12,False,True,common_voice_en_19646795.mp3,one particularly rigorous aspect of studio classes is to critique or review,0.08333333333333333,2,1,,
Amazon,i arose obediently and went down the beach,2,0,fourties,male,england,en,,8,False,True,common_voice_en_18414452.mp3,i arose obediently and went down the beach,0.0,0,0,,
Amazon,this was later adapted by the army,2,1,,other,england,en,,7,False,True,common_voice_en_18945564.mp3,this was later adopted by the army,0.14285714285714285,1,1,,
Amazon,he was later expelled by the sarawak government due to failure to repay debt,2,1,twenties,male,england,en,,14,False,True,common_voice_en_23354713.mp3,he was later expelled by the sarah walk government due to failure to repay debt,0.14285714285714285,3,1,,
Amazon,in quantum mechanics the fubinistudy metric is also known as the bures metric,2,0,twenties,male,england,en,,13,False,True,common_voice_en_23660440.mp3,the quantum mechanics the cube in each study metric is also known as the poorest metric,0.46153846153846156,16,1,,
Amazon,there is no wheelchair access to the platform,2,0,twenties,female,england,en,,8,False,True,common_voice_en_20149531.mp3,there is no wheelchair access to the platform,0.0,0,0,,
Amazon,i have no time to waste,2,0,twenties,male,england,en,,6,False,True,common_voice_en_18606573.mp3,i have no time to waste,0.0,0,0,,
Amazon,these were sold through christian bookstores and related outlets,2,0,twenties,female,england,en,,9,False,True,common_voice_en_22021740.mp3,these were sold through christian bookstores and related outlets,0.0,0,0,,
Amazon,get katherine at the bulletin on the phone,2,0,twenties,male,england,en,,8,False,True,common_voice_en_174956.mp3,get catherine at the bulletin on the phone,0.125,1,1,,
Amazon,injuryprone in college this continued as he sat out his rookie season,2,0,twenties,male,england,en,,12,False,True,common_voice_en_22153672.mp3,injury prone in college discontinued as he set out his rookie season,0.4166666666666667,5,1,,
Amazon,did she solve the riddle all by herself,2,0,twenties,male,england,en,,8,False,True,common_voice_en_217979.mp3,did she solve the riddle all by herself,0.0,0,0,,
Amazon,the format would soon evolve to rhythmic oldies under program director rick thomas,2,0,thirties,male,england,en,,13,False,True,common_voice_en_19741834.mp3,the format would soon evolve to rhythmic all this under program director rick thomas,0.15384615384615385,6,1,,
Amazon,policemen are investigating in this case,3,0,thirties,female,england,en,,6,False,True,common_voice_en_214805.mp3,policemen are investigating in this case,0.0,0,0,,
Amazon,the battle resulted in immense casualties one of whom was ras marye,2,0,twenties,male,england,en,,12,False,True,common_voice_en_21400020.mp3,the battle resulted in immense casualties one of whom was rosemary,0.16666666666666666,3,1,,
Amazon,in the palatine anthology it is said that they established lyric song,2,1,fourties,male,england,en,,12,False,True,common_voice_en_20252419.mp3,and the politan anthology it is said that they established lyrics sunk,0.3333333333333333,9,1,,
Amazon,among these movements was zionism as promoted by theodore herzl,2,0,twenties,other,england,en,,10,False,True,common_voice_en_20989616.mp3,among these movements with zionism as promoted by theodore hertzel,0.2,5,1,,
Amazon,a deputy representative,2,0,thirties,male,england,en,,3,False,True,common_voice_en_12724466.mp3,a deputy representative,0.0,0,0,,
Amazon,the general topography of the province is characterized by uplifted plantation surfaces,2,0,teens,male,england,en,,12,False,True,common_voice_en_20230377.mp3,the general topography of the province is characterized by uplifted plantation services,0.08333333333333333,3,1,,
Amazon,this is also a pragmatic view adopted by a number of scholars,2,0,thirties,male,england,en,,12,False,True,common_voice_en_21359215.mp3,this is also a pragmatic view adopted by a number of scholars,0.0,0,0,,
Amazon,as well as at least four unnamed family plots,2,0,twenties,female,england,en,,9,False,True,common_voice_en_20175145.mp3,as well as at least four unnamed family plots,0.0,0,0,,
Amazon,most broadcasts are only a few minutes to a few hours at a time,2,1,twenties,female,england,en,,14,False,True,common_voice_en_19017444.mp3,most broadcasts are only a few minutes to a few hours at a time,0.0,0,0,,
Amazon,no roads were ever built and no earthworks or materials were ever bought,2,0,thirties,male,england,en,,13,False,True,common_voice_en_18993276.mp3,no roads were ever built and no earthworks or materials were ever bought,0.0,0,0,,
Amazon,i dare say it will replied his friend dryly,2,0,fifties,male,england,en,,9,False,True,common_voice_en_19638712.mp3,identity it will reply to his friend dr lee,0.7777777777777778,14,1,,
Amazon,in continental europe letters proved equally popular,2,0,twenties,male,england,en,,7,False,True,common_voice_en_19653084.mp3,in continental europe letters proved equally popular,0.0,0,0,,
Amazon,a soundtrack was released by universal music group,2,0,thirties,male,england,en,,8,False,True,common_voice_en_20179040.mp3,a soundtrack was released by universal music group,0.0,0,0,,
Amazon,hes a fanatic,3,0,fifties,female,england,en,,3,False,True,common_voice_en_142201.mp3,hes a fanatic,0.0,0,0,,
Amazon,that would be funny if he did,2,0,thirties,male,england,en,,7,False,True,common_voice_en_18165270.mp3,that would be funny if he did,0.0,0,0,,
Amazon,whered you get it,2,0,seventies,male,england,en,,4,False,True,common_voice_en_107507.mp3,where do you get it,0.5,2,1,,
Amazon,fans of johnny mathis can thank mr livingston for all the time among others,2,0,sixties,male,england,en,,14,False,True,common_voice_en_20313133.mp3,fans of johnny mathis can thank mr livingston for all the time among others,0.0,0,0,,
Amazon,i lost them last thursday,2,0,fourties,male,england,en,,5,False,True,common_voice_en_18128676.mp3,i lost the last thursday,0.2,1,1,,
Amazon,the city inherits a very rich culture,2,0,twenties,male,england,en,,7,False,True,common_voice_en_23378201.mp3,the city inherits a very rich culture,0.0,0,0,,
Amazon,dances are often accompanied by the contrabass or the guitar,2,0,thirties,male,england,en,,10,False,True,common_voice_en_19753210.mp3,dancers are often accompanied by the contra bass or the guitar,0.3,2,1,,
Amazon,the integer arithmetic instructions use the integer operate instruction formats,2,0,twenties,male,england,en,,10,False,True,common_voice_en_22058527.mp3,the integer arithmetic instructions use the integer operate instruction formats,0.0,0,0,,
Amazon,sliced cabanossi is also a popular pizza topping,2,0,thirties,male,england,en,,8,False,True,common_voice_en_21655964.mp3,sliced carbon ozzy is also a popular pizza topping,0.25,6,1,,
Amazon,she lives the same life still,2,0,twenties,male,england,en,,6,False,True,common_voice_en_18606766.mp3,she lives the same life still,0.0,0,0,,
Amazon,precipitation is well distributed throughout the year,2,0,fourties,male,england,en,,7,False,True,common_voice_en_23734086.mp3,precipitation is well distributed throughout the year,0.0,0,0,,
Amazon,many of his outdoor nudes were painted there,2,0,thirties,male,england,en,,8,False,True,common_voice_en_21419594.mp3,many of his outdoor nudes were painted there,0.0,0,0,,
Amazon,thats why i want you to continue toward your goal,2,1,thirties,male,england,en,,10,False,True,common_voice_en_155752.mp3,thats why i want you to continue towards your goal,0.1,1,1,,
