,client_id,path,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu
146402,bfb5391373935060c3879fd983191e8d05c81b25dd3c6a900b43caffa5e1bbdfbd218a2e3046649d655e363e130c3a312e6a1687561ca03fcc4fb99befea37ad,common_voice_en_18712607.mp3,The mountain pass at the top of the canyon is known as Parley's Summit.,2,0,sixties,other,wales,en,,14,False,True
526588,0ab8f26b444dad8b4fdb32a46a0991b5c04775d03b44ad69d1b3c94fd4b9e8a45cd9b001114ffed01b8e5ea9a12e571a8cdccb74ac0a0e78959e7129d29970c1,common_voice_en_136339.mp3,Lucy's a newspaper woman.,2,0,twenties,male,wales,en,,4,False,True
518470,62c0b4fa1d686b717e90c329ac25cc9cc7e91223da2d1de9686ac50eae13f921aa33e842d125b15e065eeb9bd5448d1f06d846c7d546a5b7757370b1f91b1840,common_voice_en_22243022.mp3,High overhead a heron floated.,2,0,sixties,female,wales,en,,5,False,True
526627,0ab8f26b444dad8b4fdb32a46a0991b5c04775d03b44ad69d1b3c94fd4b9e8a45cd9b001114ffed01b8e5ea9a12e571a8cdccb74ac0a0e78959e7129d29970c1,common_voice_en_136379.mp3,"This pepperoni tastes off, she said.",2,0,twenties,male,wales,en,,6,False,True
182483,da81656e96c597bb845e1b8f3dfc492fe9da4817b79b3aac472ad3655c3cc2dc636da35cd0ec40dfa0d658b00dcec0645a38b31487c7f3e23c4453940d2c388f,common_voice_en_18283868.mp3,The engine will be sent via palletized delivery.,2,1,twenties,female,wales,en,,8,False,True
526621,0ab8f26b444dad8b4fdb32a46a0991b5c04775d03b44ad69d1b3c94fd4b9e8a45cd9b001114ffed01b8e5ea9a12e571a8cdccb74ac0a0e78959e7129d29970c1,common_voice_en_136372.mp3,The fumes from the traffic was unbearable.,2,1,twenties,male,wales,en,,7,False,True
362759,e79e5384e1033607372ed34f5cb2023d42ac1e4e3ec3854628742acbeed0fec8aef8836ba9468993bc4cce43ba4202e95ca27addced2088b9d8d9e520bf46467,common_voice_en_165554.mp3,"And, eventually, man will nourish your sands, where the game will once again flourish.",3,0,thirties,male,wales,en,,14,False,True
518481,62c0b4fa1d686b717e90c329ac25cc9cc7e91223da2d1de9686ac50eae13f921aa33e842d125b15e065eeb9bd5448d1f06d846c7d546a5b7757370b1f91b1840,common_voice_en_22293157.mp3,The doctrinal basis contains what evangelicals perceive as the biblical foundations of Christianity.,2,0,sixties,female,wales,en,,13,False,True
518489,62c0b4fa1d686b717e90c329ac25cc9cc7e91223da2d1de9686ac50eae13f921aa33e842d125b15e065eeb9bd5448d1f06d846c7d546a5b7757370b1f91b1840,common_voice_en_22293250.mp3,"Sylvia wrote, performed, and involved herself in various projects.",2,0,sixties,female,wales,en,,9,False,True
71011,0025335d676c57a7103e733abf211b9499406be7687ccd8e5746641df3c037f825f45106bd9048a5f7bfeb9ba7f4ad277821d1b22670303fadc1a7d0030a269b,common_voice_en_19073079.mp3,Another much-admired work of his was the campanile of the church of Santo Spirito.,2,0,fourties,female,wales,en,,14,False,True
60191,9b44bf28d75109ec339a9d70bf175025ba5a38e05d4ed1aa811245768efb0c64b98b2992e4c99c7dac9d39258b93aeb6bb691da0ca75ee369a4c5aaf11c58ab2,common_voice_en_23468156.mp3,"Although it was a commercial failure, it inspired scientists and inventors around the world.",2,0,teens,male,wales,en,,14,False,True
497669,547c9e62c79693bef0165deba6a51cc1bc43fe8f97465ba66de41b457a1ffa61b36117782ce1987dfc3a182cf2971edb0f29bda2a5662516eb05b5170bcd592c,common_voice_en_19059251.mp3,Welding also required fewer man-hours in construction.,2,0,fourties,female,wales,en,,7,False,True
105962,a90264e8b8b058529b5268f83cbd0c434bbad22d989e1c12eb6926f08d9fd94869010d5aa8f77e8243975ca129326e36bbad8e16e71f3c5b3e7192c9711cacd5,common_voice_en_17768477.mp3,To err is human To forgive divine.,2,0,fourties,male,wales,en,,7,False,True
270535,c6ec7cefadd0c5e01dc81e759f50676763cfd184b64b27795ee7be31f01abaea0f56aad1abeb44caa32667a986e0c386a5dd7c8f710f904c77994cca8172f570,common_voice_en_19098582.mp3,"Despite the absence of a body, Goren strongly believes that Valerie is dead.",2,0,thirties,female,wales,en,,13,False,True
381494,72e9d53a7d5c2f40bc6c5a16de238f4cccb5b694c40ed462d0b2d5b662a54a21bd4aea7fab65aefd12d399fc3a0268e47c638a8ee5cf40dc04eff8bf04e80f6a,common_voice_en_195599.mp3,That's what makes it romantic.,2,0,seventies,male,wales,en,,5,False,True
116754,e0f3d5299fca569eef08ef370deabdbfbdfb3356a55042b2783032f4f8b35c778dd8d1d69c811ab967ff81fe5701916bfd5470b799b1f8203974f595197fb1ad,common_voice_en_23497701.mp3,Court eunuchs could rise to positions of authority in the Empire.,2,1,twenties,male,wales,en,,11,False,True
526594,0ab8f26b444dad8b4fdb32a46a0991b5c04775d03b44ad69d1b3c94fd4b9e8a45cd9b001114ffed01b8e5ea9a12e571a8cdccb74ac0a0e78959e7129d29970c1,common_voice_en_136345.mp3,Did you ever walk into this office.,2,0,twenties,male,wales,en,,7,False,True
505782,1687895f380ab5e198677df787300d10403a52d90791ef46218797e9f32d50d642d2d594b7c985414da65f01e22048fdd008cf1929c1965d6b498c79f74a0cc8,common_voice_en_19653804.mp3,"Tom Whitlock was born and raised in Springfield, Missouri.",2,1,twenties,female,wales,en,,9,False,True
116756,e0f3d5299fca569eef08ef370deabdbfbdfb3356a55042b2783032f4f8b35c778dd8d1d69c811ab967ff81fe5701916bfd5470b799b1f8203974f595197fb1ad,common_voice_en_23497704.mp3,The text of his speech at Ferris Hills can be found here.,2,0,twenties,male,wales,en,,12,False,True
104968,a4539d0da7b53f9a9f9193fdde255286dc13d62711d107b7bb50f219128392f92c9da5ad2db26af8bba6824f8cceb8b38d089a6bd9353df2aa35b96761137148,common_voice_en_19419442.mp3,And in this case we were wrong.,2,0,teens,male,wales,en,,7,False,True
526618,0ab8f26b444dad8b4fdb32a46a0991b5c04775d03b44ad69d1b3c94fd4b9e8a45cd9b001114ffed01b8e5ea9a12e571a8cdccb74ac0a0e78959e7129d29970c1,common_voice_en_136369.mp3,These are not camels!,2,0,twenties,male,wales,en,,4,False,True
381499,72e9d53a7d5c2f40bc6c5a16de238f4cccb5b694c40ed462d0b2d5b662a54a21bd4aea7fab65aefd12d399fc3a0268e47c638a8ee5cf40dc04eff8bf04e80f6a,common_voice_en_195604.mp3,Much Ado About Nothing,2,0,seventies,male,wales,en,,4,False,True
381496,72e9d53a7d5c2f40bc6c5a16de238f4cccb5b694c40ed462d0b2d5b662a54a21bd4aea7fab65aefd12d399fc3a0268e47c638a8ee5cf40dc04eff8bf04e80f6a,common_voice_en_195601.mp3,He slipped on the stairs.,2,0,seventies,male,wales,en,,5,False,True
289606,db16e8941ef83e692a19d0a68b1459a9fdd71ba21b121c7b4f47c10b0219e74bb7b7864917e03a06cd109a2f9178a55d000b84e1a8881f13cdb8b523171d44ec,common_voice_en_126424.mp3,"If a person is living out his destiny, he knows everything he needs to know.",3,1,twenties,male,wales,en,,15,False,True
591047,49d99554845f15e3a9eb24355919c099d64e5bccb5c7c15476a5d4e99828a48d3f3c79a5590803c502a76fb8887a4ce4669fea7e54d219458bd3fdfb6b4481dc,common_voice_en_176477.mp3,I've seen guys like you go under before.,2,0,thirties,male,wales,en,,8,False,True
