,client_id,path,sentence,up_votes,down_votes,age,gender,accent,locale,segment,sentence_len,is_asian,us_eu
1195034,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_20860125.mp3,"The company was acquired by the Cummins Engine Company of Columbus, Indiana.",2,1,teens,male,singapore,en,,12,True,False
939778,d821ec95d3bbd51eb970d98607d93caebfe868abb2f1eea27b20770538781350e4a58f7e552065ce6653732e28276eaffb241aebb45f5cb05061d1f5244bef06,common_voice_en_18722264.mp3,Their root zones are superb micro-sites for bacterial communities.,2,0,twenties,male,singapore,en,,9,True,False
483215,cfc280df2fb1a06899e816dcf102b9c7a010a86c078d43e9cd909c1c0ac98ef02d858e3d7c80d3463dc16c53ee9f4a7108ee86f775c2c00eec37343423ae4d26,common_voice_en_17392960.mp3,Did you know that Mohammad was so good at tennis?,2,0,twenties,male,singapore,en,,10,True,False
328773,f864af44191a89bdd1d192e57bb654d8f97e9b8e8cfe7f2467651ffa2c2a4b19c939b741db68b4ee8e45660d69540d0e3fd5c7bb727de1e88b2a7914295ef1a3,common_voice_en_20674594.mp3,It is located near the source of the Wapsipinicon River.,2,0,twenties,male,singapore,en,,10,True,False
1195571,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_20894842.mp3,More friendly relations were established as the road construction increased.,2,0,teens,male,singapore,en,,10,True,False
939890,d821ec95d3bbd51eb970d98607d93caebfe868abb2f1eea27b20770538781350e4a58f7e552065ce6653732e28276eaffb241aebb45f5cb05061d1f5244bef06,common_voice_en_18722414.mp3,Vonnegut's Terry Kitchen was a talented member of the Abstract Expressionist movement.,2,1,twenties,male,singapore,en,,12,True,False
575159,9781cd6e0a71d553e3ec1730cdc3b2050f1e50592961c7eecd1d7f1b6a9de7a8bbce69bbdb3fffb0b196599a74694000cebce3f30c9894aa2f5f54157f41dd72,common_voice_en_23841199.mp3,"The Brighton main line is adjacent, but is not served by this station.",2,0,twenties,male,singapore,en,,13,True,False
1195501,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_20879351.mp3,The area of Skigersta near the shore is called 'Lachamore'.,2,0,teens,male,singapore,en,,10,True,False
483236,cfc280df2fb1a06899e816dcf102b9c7a010a86c078d43e9cd909c1c0ac98ef02d858e3d7c80d3463dc16c53ee9f4a7108ee86f775c2c00eec37343423ae4d26,common_voice_en_17393000.mp3,"No offense, but your agility leaves a lot to be desired.",2,1,twenties,male,singapore,en,,11,True,False
483225,cfc280df2fb1a06899e816dcf102b9c7a010a86c078d43e9cd909c1c0ac98ef02d858e3d7c80d3463dc16c53ee9f4a7108ee86f775c2c00eec37343423ae4d26,common_voice_en_17392983.mp3,Are children more creative than adults?,2,0,twenties,male,singapore,en,,6,True,False
1195196,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_20861068.mp3,He was replaced by Katie Hopkins.,2,0,teens,male,singapore,en,,6,True,False
939941,d821ec95d3bbd51eb970d98607d93caebfe868abb2f1eea27b20770538781350e4a58f7e552065ce6653732e28276eaffb241aebb45f5cb05061d1f5244bef06,common_voice_en_18785348.mp3,The color of hematite lends itself to use as a pigment.,2,0,twenties,male,singapore,en,,11,True,False
1195706,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_21783501.mp3,"Stewart was married four times, most notably to Margaret Hockridge.",2,0,teens,male,singapore,en,,10,True,False
1195062,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_20860155.mp3,"""I don't understand Shakespeare's sonnets at all, but I follow his tragedies,"" he said.",2,0,teens,male,singapore,en,,14,True,False
1194488,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_17250776.mp3,"A wink is as good as a nod, to a blind man.",2,0,teens,male,singapore,en,,12,True,False
1194481,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_17250766.mp3,"Remember to take your full course of antibiotics, stopping early is dangerous for your health.",2,0,teens,male,singapore,en,,15,True,False
373736,3ac6e421cd0c7216bc050e9ced63ceebcb29a5e4334cd622ef9c1a317a41b03b83867ce781897004b3f5156603f9084c5621e1f463908e91a541797f1a10b7d9,common_voice_en_107220.mp3,I'm afraid it is important.,2,0,teens,male,singapore,en,,5,True,False
378715,0f3609d56099303a3d2efdabfc6db65a45f949704c7672a89d47db487467333ace63effc698b932aa16596b805eff3d2dc020f559e550b330cfe5b074ab40d72,common_voice_en_114764.mp3,Your crew will do the mop up job.,2,0,teens,male,singapore,en,,8,True,False
505349,0494c0deb091fff2f089fc6b51fc34271835412c38d60928c0a6657f9b3950ec4b133332aedb6d9573ae34d93827a61a05a09a558e11efb5e561f2b7a2c9f7aa,common_voice_en_18515920.mp3,He gave the door handle an apologetic rattle.,2,0,twenties,male,singapore,en,,8,True,False
357224,664e799135f09115a63ae89ee0c9fae6c514e48c60da9c5025faf2fc7fda65a8928bf9895f15d84e10ef61811e35512831a1326a2dd1b71799bd337f72f45141,common_voice_en_17284345.mp3,"To my satisfaction, I have been mentioned in the credits for my proficiency.",2,0,,,singapore,en,,13,True,False
1195408,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_20876387.mp3,Simon was born in Stockholm to an American father and a Norwegian mother.,2,1,teens,male,singapore,en,,13,True,False
191550,3a9151c3aa45a45ddc458a5bedb0407f708a62c99e619b4305e3c017b2ed919277fc71112d3d21049731c873d0d5fd9d1e30cfc3bf9d2f32c73566a9f238847b,common_voice_en_18844125.mp3,The following month Packer unexpectedly resigned from the board.,2,0,thirties,male,singapore,en,,9,True,False
1195590,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_21117392.mp3,"She together with Yan, go live in an orphanage since Yan was running it.",2,0,teens,male,singapore,en,,14,True,False
1195093,fcffb37fddeaa6cbdda86f7d25e57e69c00d260fc22caae90b91c1b7b818a12e26e77c8ebe42dd53b76031a9662564f17ca23ef8ae743fc3aefc9da6bf182acd,common_voice_en_20860231.mp3,"Gibson has resided with his family in Summit, New Jersey.",2,0,teens,male,singapore,en,,10,True,False
